Exp,ID,Block,trial,trial_type,cueLoc,stimLoc,locDist,FixDur,SOA,CTI,stim,response,correct,RTms,prolific_id,xPixels,yPixels,dpi
SaccadeExp7_font12,17647,Random,92,exp,2,3,close,1400,300,50,R,R,TRUE,586.957,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,93,exp,1,2,opposite,1400,300,50,P,B,FALSE,302.132,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,94,exp,2,3,close,200,300,50,R,R,TRUE,555.104,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,95,exp,2,4,close,1000,650,400,R,P,FALSE,447.962,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,96,exp,3,2,close,200,300,50,P,R,FALSE,751.772,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,97,exp,3,1,close,1000,650,400,B,P,FALSE,48.558,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,98,exp,1,4,close,200,300,50,P,B,FALSE,1042.101,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,99,exp,2,1,opposite,1000,650,400,R,B,FALSE,955.477,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,100,exp,2,4,close,1000,650,400,B,B,TRUE,868.619,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,101,exp,4,1,close,200,300,50,P,B,FALSE,697.864,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,102,exp,3,4,opposite,200,300,50,R,B,FALSE,913.043,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,103,exp,2,3,close,200,300,50,P,R,FALSE,965.079,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,104,exp,3,2,close,1000,300,50,B,R,FALSE,754.654,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,105,exp,2,1,opposite,1800,650,400,P,P,TRUE,1123.518,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,106,exp,1,2,opposite,1800,300,50,B,R,FALSE,1060.386,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,107,exp,4,2,close,200,650,400,R,B,FALSE,1773.598,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,108,exp,3,1,close,1000,300,50,B,P,FALSE,1343.165,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,109,exp,4,3,opposite,1000,650,400,B,R,FALSE,830.985,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,110,exp,2,1,opposite,1800,650,400,B,B,TRUE,1791.275,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,111,exp,4,2,close,1000,650,400,P,B,FALSE,2333.201,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,112,exp,2,1,opposite,200,650,400,P,P,TRUE,1143.548,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,113,exp,3,1,close,1800,300,50,R,P,FALSE,782.345,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,114,exp,4,3,opposite,1800,300,50,R,B,FALSE,4791.09,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,115,exp,3,2,close,200,300,50,R,P,FALSE,552.773,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,116,exp,2,1,opposite,1000,300,50,P,B,FALSE,601.26,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,117,exp,2,3,close,1800,650,400,P,R,FALSE,471.846,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,118,exp,1,3,close,600,300,50,P,R,FALSE,1030.505,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,119,exp,2,4,close,1800,650,400,B,B,TRUE,429.655,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Random,120,exp,1,2,opposite,200,300,50,B,B,TRUE,578.85,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,1,exp,2,1,opposite,1400,300,50,P,B,FALSE,1004.007,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,2,exp,2,1,opposite,1800,650,400,B,P,FALSE,1025.701,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,3,exp,4,3,opposite,200,650,400,B,B,TRUE,1789.052,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,4,exp,1,2,opposite,1400,300,50,R,R,TRUE,1420.757,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,5,exp,1,2,opposite,200,650,400,R,R,TRUE,541.331,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,6,exp,4,3,opposite,600,650,400,R,R,TRUE,506.015,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,7,exp,2,1,opposite,1000,650,400,B,B,TRUE,1192.414,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,8,exp,3,4,opposite,1000,300,50,B,R,FALSE,1806.368,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,9,exp,3,4,opposite,1800,650,400,R,R,TRUE,494.405,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,10,exp,4,3,opposite,1800,300,50,B,P,FALSE,1509.48,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,11,exp,1,2,opposite,200,300,50,R,R,TRUE,785.051,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,12,exp,3,4,opposite,1400,650,400,B,B,TRUE,1243.61,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,13,exp,3,4,opposite,600,650,400,B,B,TRUE,523.949,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,14,exp,4,3,opposite,1400,300,50,P,P,TRUE,602.889,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,15,exp,1,2,opposite,200,300,50,P,P,TRUE,473.926,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,16,exp,2,1,opposite,600,650,400,R,R,TRUE,786.182,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,17,exp,4,3,opposite,600,300,50,B,R,FALSE,1035.469,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,18,exp,2,1,opposite,1400,650,400,P,P,TRUE,1622.885,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,19,exp,1,2,opposite,1000,650,400,B,B,TRUE,447.179,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,20,exp,1,2,opposite,600,300,50,R,B,FALSE,822.29,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,21,exp,2,1,opposite,600,650,400,B,P,FALSE,1409.246,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,22,exp,1,2,opposite,1000,650,400,R,R,TRUE,763.129,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,23,exp,4,3,opposite,1800,650,400,R,R,TRUE,553.272,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,24,exp,2,1,opposite,1800,650,400,R,R,TRUE,485.069,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,25,exp,1,2,opposite,1000,300,50,R,R,TRUE,699.124,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,26,exp,3,4,opposite,200,650,400,B,B,TRUE,615.851,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,27,exp,2,1,opposite,200,300,50,R,P,FALSE,3528.784,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,28,exp,4,3,opposite,1000,650,400,B,B,TRUE,651.392,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,29,exp,2,1,opposite,1400,650,400,B,B,TRUE,487.562,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,30,exp,1,2,opposite,600,300,50,B,B,TRUE,711.488,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,31,exp,4,3,opposite,1800,650,400,P,P,TRUE,420.169,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,32,exp,2,1,opposite,600,300,50,R,R,TRUE,583.27,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,33,exp,4,3,opposite,200,300,50,R,R,TRUE,892.135,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,34,exp,1,2,opposite,200,300,50,B,B,TRUE,531.925,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,35,exp,2,1,opposite,1800,650,400,P,P,TRUE,456.285,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,36,exp,4,3,opposite,600,300,50,P,P,TRUE,957.424,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,37,exp,2,1,opposite,600,650,400,P,P,TRUE,572.923,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,38,exp,2,1,opposite,200,650,400,P,P,TRUE,458.461,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,39,exp,3,4,opposite,1400,300,50,P,R,FALSE,1261.828,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,40,exp,1,2,opposite,200,650,400,B,B,TRUE,439.113,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,41,exp,4,3,opposite,1000,300,50,P,P,TRUE,1088.61,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,42,exp,4,3,opposite,1000,300,50,B,B,TRUE,1146.791,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,43,exp,4,3,opposite,1800,300,50,R,P,FALSE,1528.837,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,44,exp,2,1,opposite,1400,300,50,R,B,FALSE,1084.116,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,45,exp,3,4,opposite,1800,650,400,P,P,TRUE,462.651,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,46,exp,1,2,opposite,1400,650,400,R,R,TRUE,613.853,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,47,exp,4,3,opposite,200,300,50,B,B,TRUE,818.082,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,48,exp,4,3,opposite,1400,650,400,B,B,TRUE,536.074,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,49,exp,3,4,opposite,1800,300,50,R,R,TRUE,761.559,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,50,exp,3,4,opposite,1000,300,50,P,P,TRUE,526.25,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,51,exp,3,4,opposite,1000,650,400,P,P,TRUE,508.08,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,52,exp,2,1,opposite,1000,650,400,P,P,TRUE,405.547,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,53,exp,1,2,opposite,1400,300,50,P,P,TRUE,365.401,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,54,exp,4,3,opposite,1800,300,50,P,R,FALSE,989.204,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,55,exp,1,2,opposite,1800,650,400,R,R,TRUE,555.04,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,56,exp,2,1,opposite,200,650,400,B,B,TRUE,416.526,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,57,exp,2,1,opposite,1800,300,50,R,R,TRUE,630.652,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,58,exp,4,3,opposite,200,300,50,P,P,TRUE,369.536,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,59,exp,2,1,opposite,1000,300,50,R,R,TRUE,591.388,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,60,exp,1,2,opposite,1000,650,400,P,P,TRUE,311.286,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,61,exp,4,3,opposite,1000,650,400,P,P,TRUE,720.425,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,62,exp,3,4,opposite,600,300,50,P,P,TRUE,388.752,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,63,exp,4,3,opposite,600,300,50,R,R,TRUE,497.258,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,64,exp,1,2,opposite,600,300,50,P,P,TRUE,406.82,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,65,exp,1,2,opposite,1000,300,50,P,P,TRUE,446.812,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,66,exp,2,1,opposite,1800,300,50,B,B,TRUE,728.227,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,67,exp,4,3,opposite,200,650,400,P,P,TRUE,476.324,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,68,exp,1,2,opposite,1400,300,50,B,B,TRUE,433.057,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,69,exp,1,2,opposite,1400,650,400,B,B,TRUE,288.131,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,70,exp,3,4,opposite,1800,300,50,B,B,TRUE,416.888,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,71,exp,3,4,opposite,600,650,400,R,R,TRUE,485.395,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,72,exp,3,4,opposite,1400,650,400,R,R,TRUE,524.919,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,73,exp,3,4,opposite,200,300,50,P,P,TRUE,1246.014,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,74,exp,1,2,opposite,600,650,400,R,R,TRUE,849.13,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,75,exp,4,3,opposite,1000,300,50,R,B,FALSE,1411.197,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,76,exp,1,2,opposite,1800,300,50,P,P,TRUE,1194.905,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,77,exp,2,1,opposite,1000,650,400,R,R,TRUE,497.327,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,78,exp,2,1,opposite,1800,300,50,P,R,FALSE,1898.757,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,79,exp,2,1,opposite,600,300,50,B,B,TRUE,455.875,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,80,exp,4,3,opposite,1800,650,400,B,B,TRUE,1307.79,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,81,exp,1,2,opposite,1400,650,400,P,P,TRUE,371.823,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,82,exp,3,4,opposite,600,300,50,B,B,TRUE,435.86,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,83,exp,2,1,opposite,200,300,50,B,B,TRUE,550.505,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,84,exp,2,1,opposite,1400,300,50,B,B,TRUE,762.996,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,85,exp,3,4,opposite,600,650,400,P,P,TRUE,447.972,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,86,exp,3,4,opposite,1400,650,400,P,P,TRUE,225.96,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,87,exp,3,4,opposite,200,650,400,P,P,TRUE,362.568,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,88,exp,4,3,opposite,200,650,400,R,R,TRUE,737.735,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,89,exp,2,1,opposite,1400,650,400,R,R,TRUE,380.203,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,90,exp,1,2,opposite,1800,650,400,P,P,TRUE,371.098,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,91,exp,3,4,opposite,1000,650,400,R,R,TRUE,366.181,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,92,exp,1,2,opposite,1800,650,400,B,B,TRUE,339.363,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,93,exp,3,4,opposite,200,300,50,R,R,TRUE,858.845,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,94,exp,3,4,opposite,200,300,50,B,P,FALSE,873.178,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,95,exp,1,2,opposite,1000,300,50,B,B,TRUE,480.017,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,96,exp,2,1,opposite,200,650,400,R,R,TRUE,464.215,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,97,exp,4,3,opposite,600,650,400,B,B,TRUE,1259.868,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,98,exp,3,4,opposite,1800,650,400,B,B,TRUE,2668.168,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,99,exp,3,4,opposite,1800,300,50,P,P,TRUE,502.435,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,100,exp,2,1,opposite,1000,300,50,B,P,FALSE,600.866,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,101,exp,1,2,opposite,1800,300,50,R,R,TRUE,601.246,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,102,exp,2,1,opposite,200,300,50,P,B,FALSE,1329.101,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,103,exp,1,2,opposite,1800,300,50,B,B,TRUE,3649.98,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,104,exp,2,1,opposite,1000,300,50,P,P,TRUE,592.906,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,105,exp,3,4,opposite,600,300,50,R,B,FALSE,1535.989,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,106,exp,1,2,opposite,600,650,400,P,P,TRUE,403.986,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,107,exp,3,4,opposite,1400,300,50,R,R,TRUE,495.033,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,108,exp,4,3,opposite,600,650,400,P,P,TRUE,463.036,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,109,exp,1,2,opposite,600,650,400,B,B,TRUE,445.021,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,110,exp,4,3,opposite,1400,650,400,R,R,TRUE,390.389,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,111,exp,4,3,opposite,1000,650,400,R,R,TRUE,311.73,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,112,exp,3,4,opposite,1000,650,400,B,B,TRUE,567.171,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,113,exp,1,2,opposite,200,650,400,P,P,TRUE,480.852,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,114,exp,4,3,opposite,1400,300,50,R,R,TRUE,438.046,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,115,exp,2,1,opposite,600,300,50,P,B,FALSE,1554.826,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,116,exp,3,4,opposite,1400,300,50,B,B,TRUE,759.041,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,117,exp,4,3,opposite,1400,300,50,B,B,TRUE,855.667,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,118,exp,4,3,opposite,1400,650,400,P,P,TRUE,355.403,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,119,exp,3,4,opposite,1000,300,50,R,R,TRUE,1791.147,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Anti,120,exp,3,4,opposite,200,650,400,R,R,TRUE,264.968,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,1,exp,5,3,close,200,650,400,B,B,TRUE,3135.255,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,2,exp,5,2,close,600,300,50,R,B,FALSE,1334.687,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,3,exp,5,3,close,600,300,50,P,P,TRUE,463.908,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,4,exp,5,1,close,1000,650,400,B,P,FALSE,243.089,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,5,exp,5,3,close,1000,650,400,P,P,TRUE,823.124,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,6,exp,5,2,close,200,650,400,P,B,FALSE,1999.907,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,7,exp,5,2,close,1000,650,400,R,B,FALSE,2211.313,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,8,exp,5,3,close,1800,650,400,B,R,FALSE,1332.186,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,9,exp,5,2,close,600,650,400,R,P,FALSE,840.521,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,10,exp,5,1,close,600,300,50,R,R,TRUE,381.99,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,11,exp,5,1,close,1400,650,400,R,P,FALSE,1664.582,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,12,exp,5,4,close,1400,650,400,B,P,FALSE,1438.695,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,13,exp,5,3,close,600,300,50,R,B,FALSE,8922.53,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,14,exp,5,3,close,600,300,50,B,R,FALSE,559.063,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,15,exp,5,2,close,1000,300,50,B,P,FALSE,3872.011,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,16,exp,5,3,close,1400,650,400,R,P,FALSE,491.091,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,17,exp,5,1,close,1800,300,50,P,P,TRUE,1613.556,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,18,exp,5,4,close,600,300,50,R,B,FALSE,1223.003,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,19,exp,5,4,close,1000,300,50,B,B,TRUE,1652.799,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,20,exp,5,3,close,200,650,400,R,B,FALSE,3932.666,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,21,exp,5,3,close,1400,650,400,B,P,FALSE,3250.502,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,22,exp,5,1,close,200,300,50,B,R,FALSE,603.878,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,23,exp,5,3,close,600,650,400,R,R,TRUE,1264.985,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,24,exp,5,1,close,1800,650,400,B,R,FALSE,561.133,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,25,exp,5,4,close,200,300,50,R,P,FALSE,740.526,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,26,exp,5,1,close,600,650,400,B,P,FALSE,361.959,5b7dc619ea68d60001d9ce2d,1280,680,1.5
SaccadeExp7_font12,17647,Central,27,exp,5,1,close,200,300,50,P,P,TRUE,346.412,5b7dc619ea68d60001d9ce2d,1280,680,1.5
