Exp,ID,Block,trial,trial_type,cueLoc,stimLoc,locDist,FixDur,SOA,CTI,stim,response,correct,RTms,prolific_id,xPixels,yPixels,dpi
SaccadeExp6,17418,Central,30,exp,5,1,close,600,450,200,B,B,TRUE,341.63999999105,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,31,exp,5,4,close,200,450,200,B,B,TRUE,521.114999991143,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,32,exp,5,4,close,1400,300,50,B,B,TRUE,356.928999996977,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,33,exp,5,4,close,1400,650,400,R,B,FALSE,705.432999996934,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,34,exp,5,2,close,1000,450,200,B,P,FALSE,611.921999993967,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,35,exp,5,3,close,600,650,400,R,B,FALSE,738.02899999707,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,36,exp,5,3,close,600,300,50,P,P,TRUE,422.032999990974,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,37,exp,5,3,close,200,650,400,B,B,TRUE,506.613999997033,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,38,exp,5,3,close,600,650,400,B,P,FALSE,382.656999991043,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,39,exp,5,1,close,1400,450,200,R,B,FALSE,326.020999996923,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,40,exp,5,3,close,1800,300,50,R,P,FALSE,498.397000000114,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,41,exp,5,4,close,200,300,50,B,B,TRUE,482.691000000108,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,42,exp,5,3,close,1000,450,200,P,P,TRUE,318.608999999939,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,43,exp,5,2,close,1400,300,50,R,B,FALSE,473.037999994121,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,44,exp,5,1,close,600,650,400,R,B,FALSE,503.050000000047,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,45,exp,5,4,close,1400,450,200,R,R,TRUE,555.506999999983,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,46,exp,5,1,close,1800,450,200,R,B,FALSE,342.124000000069,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,47,exp,5,3,close,1000,650,400,P,P,TRUE,538.108999994118,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,48,exp,5,4,close,600,300,50,P,P,TRUE,411.111000000034,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,49,exp,5,3,close,1400,300,50,B,P,FALSE,422.659999997122,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,50,exp,5,1,close,1800,450,200,B,B,TRUE,286.915999991121,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,51,exp,5,1,close,600,300,50,R,P,FALSE,365.23299999116,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,52,exp,5,2,close,200,650,400,B,B,TRUE,638.989999988116,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,53,exp,5,4,close,1400,650,400,P,P,TRUE,390.760999988066,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,54,exp,5,3,close,200,650,400,P,P,TRUE,247.673999997089,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,55,exp,5,4,close,600,300,50,B,B,TRUE,524.706999988062,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,56,exp,5,3,close,1000,300,50,P,P,TRUE,209.001999987988,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,57,exp,5,1,close,1800,300,50,R,R,TRUE,895.070999988122,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,58,exp,5,2,close,1000,450,200,P,P,TRUE,315.16499999701,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,59,exp,5,1,close,1000,300,50,P,P,TRUE,419.747999999905,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,60,exp,5,1,close,1400,300,50,B,P,FALSE,316.850000000093,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,61,exp,5,3,close,1400,450,200,B,P,FALSE,314.529999993974,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,62,exp,5,4,close,1400,300,50,R,R,TRUE,386.171999991173,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,63,exp,5,2,close,1400,450,200,P,P,TRUE,591.237999997102,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,64,exp,5,4,close,1000,650,400,P,P,TRUE,439.385999988066,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,65,exp,5,2,close,200,300,50,B,B,TRUE,481.656999988016,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,66,exp,5,1,close,1400,650,400,R,B,FALSE,462.225999996997,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,67,exp,5,2,close,200,450,200,P,P,TRUE,310.956999994116,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,68,exp,5,2,close,200,450,200,R,R,TRUE,530.016000000061,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,69,exp,5,1,close,600,300,50,P,P,TRUE,395.603999997023,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,70,exp,5,3,close,1000,650,400,R,R,TRUE,423.51899998798,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,71,exp,5,4,close,600,650,400,R,R,TRUE,339.132999999914,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,72,exp,5,2,close,600,650,400,P,P,TRUE,285.389999988023,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,73,exp,5,4,close,1400,450,200,P,P,TRUE,459.405000000028,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,74,exp,5,3,close,1800,450,200,R,R,TRUE,440.638999988092,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,75,exp,5,3,close,200,450,200,P,P,TRUE,429.921999991173,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,76,exp,5,1,close,1000,450,200,P,P,TRUE,360.580999993952,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,77,exp,5,2,close,200,450,200,B,B,TRUE,606.414000000106,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,78,exp,5,4,close,1400,650,400,B,B,TRUE,690.479999988107,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,79,exp,5,3,close,1400,650,400,R,R,TRUE,444.968999997014,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,80,exp,5,2,close,600,300,50,R,R,TRUE,897.085999994073,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,81,exp,5,4,close,1800,450,200,R,R,TRUE,535.252000000095,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,82,exp,5,4,close,1000,300,50,R,R,TRUE,313.155000000028,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,83,exp,5,2,close,200,300,50,R,R,TRUE,361.361999996938,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,84,exp,5,1,close,1800,300,50,B,B,TRUE,592.698999996996,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,85,exp,5,3,close,1800,450,200,B,B,TRUE,755.907999997027,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,86,exp,5,2,close,600,650,400,R,R,TRUE,341.652000000002,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,87,exp,5,4,close,1000,450,200,P,P,TRUE,405.921999991173,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,88,exp,5,4,close,1000,650,400,B,B,TRUE,666.729999999981,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,89,exp,5,2,close,200,300,50,P,P,TRUE,345.417999997037,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,90,exp,5,4,close,200,650,400,P,P,TRUE,410.273999999976,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,91,exp,5,3,close,1800,450,200,P,P,TRUE,392.795999994036,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,92,exp,5,4,close,200,450,200,P,P,TRUE,372.090999993961,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,93,exp,5,4,close,1800,300,50,P,P,TRUE,370.802999997046,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,94,exp,5,2,close,1000,300,50,R,R,TRUE,317.842999997083,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,95,exp,5,4,close,200,450,200,R,R,TRUE,501.422999991104,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,96,exp,5,1,close,1000,300,50,R,R,TRUE,431.124999993946,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,97,exp,5,1,close,1400,450,200,B,P,FALSE,534.938999988139,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,98,exp,5,4,close,1400,300,50,P,P,TRUE,421.970999988029,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,99,exp,5,1,close,1800,650,400,B,P,FALSE,230.306000000099,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,100,exp,5,1,close,200,650,400,B,B,TRUE,279.500999991084,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,101,exp,5,4,close,1000,300,50,P,P,TRUE,391.839999997057,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,102,exp,5,2,close,1400,650,400,P,P,TRUE,363.434999988182,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,103,exp,5,3,close,200,450,200,B,B,TRUE,553.075999994064,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,104,exp,5,3,close,200,300,50,P,P,TRUE,488.426999994088,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,105,exp,5,2,close,1800,450,200,P,P,TRUE,397.712999993935,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,106,exp,5,4,close,1000,650,400,R,P,FALSE,551.684999997029,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,107,exp,5,1,close,200,650,400,R,R,TRUE,574.643999994034,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,108,exp,5,1,close,200,450,200,P,R,FALSE,371.384999991162,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,109,exp,5,2,close,1400,650,400,R,P,FALSE,315.450999997091,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,110,exp,5,1,close,600,450,200,R,P,FALSE,648.234999994049,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,111,exp,5,4,close,200,300,50,P,R,FALSE,928.079999997048,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,112,exp,5,1,close,600,300,50,B,B,TRUE,479.182999988087,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,113,exp,5,1,close,600,450,200,P,P,TRUE,472.435999993933,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,114,exp,5,3,close,1400,450,200,R,R,TRUE,432.96399999992,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,115,exp,5,4,close,1000,300,50,B,B,TRUE,867.81799999997,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,116,exp,5,3,close,1400,300,50,R,R,TRUE,502.801999994088,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,117,exp,5,1,close,200,300,50,B,B,TRUE,502.271999988006,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,118,exp,5,1,close,1800,650,400,P,P,TRUE,532.863999988185,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,119,exp,5,4,close,1800,300,50,R,R,TRUE,418.048999994062,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,120,exp,5,2,close,600,450,200,P,P,TRUE,469.460999999894,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,121,exp,5,1,close,200,450,200,R,R,TRUE,471.962999999989,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,122,exp,5,4,close,1800,650,400,P,P,TRUE,418.330999988131,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,123,exp,5,4,close,1000,450,200,B,P,FALSE,489.488999990979,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,124,exp,5,2,close,1800,450,200,R,R,TRUE,406.344999999972,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,125,exp,5,3,close,1800,650,400,B,R,FALSE,401.243999999948,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,126,exp,5,2,close,1800,300,50,P,P,TRUE,398,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,127,exp,5,3,close,1400,300,50,P,P,TRUE,394.287000000011,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,128,exp,5,3,close,600,450,200,R,R,TRUE,499.717999994056,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,129,exp,5,2,close,1000,450,200,R,R,TRUE,507.556000000099,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,130,exp,5,1,close,1000,450,200,B,R,FALSE,892.18299999414,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,131,exp,5,1,close,1800,300,50,P,P,TRUE,734.246999991126,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,132,exp,5,3,close,1400,650,400,P,P,TRUE,370.7439999911,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,133,exp,5,3,close,600,300,50,R,R,TRUE,503.576999990968,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,134,exp,5,1,close,1800,450,200,P,P,TRUE,399.348999991082,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,135,exp,5,2,close,1000,650,400,P,P,TRUE,397.534999997122,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,136,exp,5,4,close,1800,650,400,B,P,FALSE,470.084000000032,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,137,exp,5,3,close,1400,450,200,P,P,TRUE,400.615999991074,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,138,exp,5,2,close,1400,450,200,B,R,FALSE,697.086999990977,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,139,exp,5,1,close,1400,450,200,P,P,TRUE,426.530999991111,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,140,exp,5,4,close,1800,650,400,R,R,TRUE,644.75399999693,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,141,exp,5,2,close,1400,650,400,B,B,TRUE,507.045999994036,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,142,exp,5,1,close,1800,650,400,R,R,TRUE,454.844000000041,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,143,exp,5,4,close,1800,450,200,P,P,TRUE,435.67200000002,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,144,exp,5,3,close,1000,450,200,R,R,TRUE,379.704999990994,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,145,exp,5,2,close,1400,300,50,B,B,TRUE,930.367999991169,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,146,exp,5,2,close,1000,650,400,R,R,TRUE,1034.47799999709,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,147,exp,5,1,close,1400,650,400,B,R,FALSE,756.935999991139,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,148,exp,5,2,close,1800,650,400,R,R,TRUE,429.783000000054,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,149,exp,5,4,close,600,300,50,R,R,TRUE,455.427999987965,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,150,exp,5,3,close,1800,300,50,P,R,FALSE,493.269000000088,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,151,exp,5,4,close,600,650,400,P,B,FALSE,630.45299999998,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,152,exp,5,1,close,600,650,400,B,R,FALSE,372.409999994095,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,153,exp,5,4,close,1800,450,200,B,B,TRUE,356.719000000041,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,154,exp,5,2,close,200,650,400,R,R,TRUE,388.125,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,155,exp,5,3,close,600,450,200,B,P,FALSE,459.90799998818,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,156,exp,5,2,close,1400,450,200,R,R,TRUE,357.230999999912,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,157,exp,5,1,close,1000,650,400,P,B,FALSE,221.889999988023,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,158,exp,5,4,close,1800,300,50,B,B,TRUE,545.598999997135,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,159,exp,5,2,close,1800,450,200,B,B,TRUE,384.471999988193,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,160,exp,5,3,close,1000,450,200,B,B,TRUE,412.888999988092,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,161,exp,5,3,close,200,300,50,R,P,FALSE,528.861000000034,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,162,exp,5,4,close,600,650,400,B,B,TRUE,476.044999991078,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,163,exp,5,2,close,1000,300,50,P,P,TRUE,329.537999996915,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,164,exp,5,4,close,600,450,200,R,B,FALSE,601.756000000052,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,165,exp,5,1,close,200,450,200,B,B,TRUE,385.902999988059,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,166,exp,5,2,close,600,650,400,B,B,TRUE,580.693999991054,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,167,exp,5,1,close,1400,300,50,P,P,TRUE,391.830999996979,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,168,exp,5,1,close,1000,300,50,B,B,TRUE,412.494999994058,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,169,exp,5,1,close,600,650,400,P,P,TRUE,461.108999996912,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,170,exp,5,1,close,200,650,400,P,P,TRUE,442.686999999918,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,171,exp,5,3,close,600,450,200,P,P,TRUE,338.132999994094,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,172,exp,5,1,close,1000,450,200,R,P,FALSE,989.372999994084,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,173,exp,5,4,close,200,650,400,R,B,FALSE,457.270999994129,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,174,exp,5,3,close,200,450,200,R,P,FALSE,272.127999996999,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,175,exp,5,2,close,1800,300,50,R,R,TRUE,332.432999996934,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,176,exp,5,1,close,200,300,50,R,R,TRUE,548.42200000002,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,177,exp,5,1,close,1400,650,400,P,B,FALSE,638.312999997055,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,178,exp,5,3,close,1800,300,50,B,R,FALSE,602.000999999931,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,179,exp,5,1,close,1000,650,400,R,R,TRUE,378.901999993948,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17418,Central,180,exp,5,2,close,1800,650,400,B,P,FALSE,505.145999996923,611e54a135c5b05f521acba0,1536,824,1.25
SaccadeExp6,17417,Colour,1,exp,5,4,close,200,450,200,P,B,FALSE,1987.97899995232,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,2,exp,5,2,close,1400,450,200,R,R,TRUE,884.379000000015,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,3,exp,5,3,close,1000,650,400,B,B,TRUE,955.226999928476,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,4,exp,5,1,close,600,650,400,P,P,TRUE,1013.35299995233,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,5,exp,5,4,close,1800,450,200,B,B,TRUE,1208.13099997619,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,6,exp,5,2,close,200,450,200,B,B,TRUE,707.78499990463,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,7,exp,5,2,close,1800,650,400,B,B,TRUE,632.024999952293,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,8,exp,5,3,close,200,450,200,B,B,TRUE,630.422999904607,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,9,exp,5,1,close,600,300,50,B,B,TRUE,481.33099997614,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,10,exp,5,4,close,200,650,400,R,R,TRUE,574.163,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,11,exp,5,1,close,200,450,200,P,P,TRUE,629.024999904621,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,12,exp,5,4,close,1000,650,400,R,R,TRUE,677.563000000024,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,13,exp,5,1,close,600,650,400,B,R,FALSE,1442.353,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,14,exp,5,2,close,1400,650,400,R,R,TRUE,1312.50099999999,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,15,exp,5,2,close,200,650,400,R,R,TRUE,467.100999952294,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,16,exp,5,4,close,1000,300,50,P,R,FALSE,770.684999904654,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,17,exp,5,4,close,600,300,50,R,R,TRUE,727.795999952301,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,18,exp,5,2,close,600,650,400,R,R,TRUE,488.187999976159,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,19,exp,5,3,close,1400,450,200,P,P,TRUE,1243.72799995233,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,20,exp,5,2,close,1000,300,50,P,P,TRUE,826.140000000014,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,21,exp,5,4,close,600,650,400,R,R,TRUE,886.835999976145,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,22,exp,5,1,close,1400,300,50,B,B,TRUE,916.08600000001,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,23,exp,5,3,close,600,650,400,P,P,TRUE,1086.62899992848,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,24,exp,5,4,close,200,300,50,R,R,TRUE,754.738999928464,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,25,exp,5,1,close,1000,450,200,B,B,TRUE,785.206999928458,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,26,exp,5,1,close,600,450,200,P,P,TRUE,899.324999904609,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,27,exp,5,2,close,1400,300,50,B,B,TRUE,1129.00899995229,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,28,exp,5,2,close,1800,650,400,R,R,TRUE,923.798999976134,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,29,exp,5,4,close,1000,650,400,P,P,TRUE,928.235999999975,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,30,exp,5,1,close,600,450,200,B,B,TRUE,1076.0619999285,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,31,exp,5,1,close,1000,300,50,R,B,FALSE,965.169999999984,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,32,exp,5,2,close,1400,450,200,B,B,TRUE,733.377999952296,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,33,exp,5,4,close,200,450,200,B,B,TRUE,599.279999904626,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,34,exp,5,3,close,200,450,200,R,R,TRUE,773.609999999986,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,35,exp,5,2,close,200,300,50,P,R,FALSE,837.273999976169,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,36,exp,5,3,close,1400,300,50,B,B,TRUE,661.811999928497,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,37,exp,5,1,close,1000,650,400,P,P,TRUE,372.38399995229,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,38,exp,5,3,close,1400,300,50,R,R,TRUE,1165.27999997616,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,39,exp,5,3,close,600,300,50,R,R,TRUE,781.445999928459,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,40,exp,5,4,close,1800,300,50,B,R,FALSE,730.307999976154,61250bb64b35d9013307061e,1440,806,2
SaccadeExp6,17417,Colour,41,exp,5,1,close,1800,300,50,R,R,TRUE,649.667999904661,61250bb64b35d9013307061e,1440,806,2
