ID,Block,trial,cueLoc,stimLoc,locDist,FixDur,CTI,stim,response,correct,RTms,prolific_id
17318,Colour,137,5,2,NA,200,400,B,P,FALSE,203.597000000766,6109d7e2b359885223296d05
17318,Colour,138,5,4,NA,1000,50,P,B,FALSE,1411.9850000001,6109d7e2b359885223296d05
17318,Colour,139,5,4,NA,600,200,B,B,TRUE,282.933000000659,6109d7e2b359885223296d05
17318,Colour,140,5,3,NA,200,200,B,R,FALSE,1109.55099999998,6109d7e2b359885223296d05
17318,Colour,141,5,2,NA,600,400,P,P,TRUE,1071.04100000067,6109d7e2b359885223296d05
17318,Colour,142,5,3,NA,1800,50,P,R,FALSE,342.483000002336,6109d7e2b359885223296d05
17318,Colour,143,5,4,NA,1400,50,B,B,TRUE,2660.21299999999,6109d7e2b359885223296d05
17318,Colour,144,5,3,NA,1000,400,R,R,TRUE,263.541000000667,6109d7e2b359885223296d05
17318,Colour,145,5,1,NA,200,50,R,R,TRUE,1235.91900000139,6109d7e2b359885223296d05
17318,Colour,146,5,4,NA,1000,400,R,B,FALSE,623.951000000816,6109d7e2b359885223296d05
17318,Colour,147,5,2,NA,1000,50,P,R,FALSE,409.432000001427,6109d7e2b359885223296d05
17318,Colour,148,5,4,NA,200,400,B,P,FALSE,1353.598,6109d7e2b359885223296d05
17318,Colour,149,5,2,NA,1000,400,R,R,TRUE,307.766000000061,6109d7e2b359885223296d05
17318,Colour,150,5,4,NA,200,200,R,P,FALSE,907.299000001512,6109d7e2b359885223296d05
17318,Colour,151,5,3,NA,1800,200,R,R,TRUE,1849.77300000214,6109d7e2b359885223296d05
17318,Colour,152,5,2,NA,1800,400,B,P,FALSE,344.1930000016,6109d7e2b359885223296d05
17318,Colour,153,5,4,NA,200,50,B,B,TRUE,1192.62300000153,6109d7e2b359885223296d05
17318,Colour,154,5,2,NA,1400,200,B,R,FALSE,960.959000001429,6109d7e2b359885223296d05
17318,Colour,155,5,2,NA,1400,400,R,P,FALSE,172.261000002269,6109d7e2b359885223296d05
17318,Colour,156,5,2,NA,1400,400,B,R,FALSE,648.952000000048,6109d7e2b359885223296d05
17318,Colour,157,5,2,NA,1800,400,P,P,TRUE,959.858000002336,6109d7e2b359885223296d05
17318,Colour,158,5,3,NA,1800,50,B,R,FALSE,546.65200000233,6109d7e2b359885223296d05
17318,Colour,159,5,2,NA,200,50,B,R,FALSE,323.375999999233,6109d7e2b359885223296d05
17318,Colour,160,5,4,NA,1800,50,R,B,FALSE,631.51999999932,6109d7e2b359885223296d05
17318,Colour,161,5,2,NA,1000,400,P,P,TRUE,354.894000001485,6109d7e2b359885223296d05
17318,Colour,162,5,4,NA,1800,400,B,B,TRUE,185.640000001527,6109d7e2b359885223296d05
17318,Colour,163,5,4,NA,1400,200,P,B,FALSE,474.604000001447,6109d7e2b359885223296d05
17318,Colour,164,5,4,NA,200,50,P,B,FALSE,461.289999999339,6109d7e2b359885223296d05
17318,Colour,165,5,1,NA,1800,50,B,R,FALSE,1116.22699999996,6109d7e2b359885223296d05
17318,Colour,166,5,3,NA,1400,50,P,P,TRUE,638.487000001594,6109d7e2b359885223296d05
17318,Colour,167,5,4,NA,200,400,P,B,FALSE,174.028999999166,6109d7e2b359885223296d05
17318,Colour,168,5,3,NA,600,200,P,P,TRUE,1087.56900000153,6109d7e2b359885223296d05
17318,Colour,169,5,1,NA,1000,400,B,R,FALSE,379.361000002129,6109d7e2b359885223296d05
17318,Colour,170,5,2,NA,1800,200,R,P,FALSE,558.780999999959,6109d7e2b359885223296d05
17318,Colour,171,5,3,NA,1000,200,P,R,FALSE,306.083000001498,6109d7e2b359885223296d05
17318,Colour,172,5,3,NA,600,50,B,R,FALSE,592.313000002177,6109d7e2b359885223296d05
17318,Colour,173,5,1,NA,1400,200,P,B,FALSE,818.92699999921,6109d7e2b359885223296d05
17318,Colour,174,5,3,NA,200,50,R,P,FALSE,3558.82200000156,6109d7e2b359885223296d05
17318,Colour,175,5,3,NA,200,400,R,R,TRUE,170.914000000805,6109d7e2b359885223296d05
17318,Colour,176,5,4,NA,1800,50,P,R,FALSE,1044.85200000159,6109d7e2b359885223296d05
17318,Colour,177,5,1,NA,600,400,P,P,TRUE,316.130000001518,6109d7e2b359885223296d05
17318,Colour,178,5,2,NA,1400,50,R,P,FALSE,706.092000001576,6109d7e2b359885223296d05
17318,Colour,179,5,2,NA,200,200,R,P,FALSE,338.528000001563,6109d7e2b359885223296d05
17318,Colour,180,5,2,NA,1800,400,R,R,TRUE,155.009000001475,6109d7e2b359885223296d05
17318,Central,0,5,1,NA,200,50,B,P,FALSE,6684.39100000146,6109d7e2b359885223296d05
17318,Central,0,5,2,NA,200,400,P,R,FALSE,205.073000001488,6109d7e2b359885223296d05
17318,Central,0,5,3,NA,1800,50,R,B,FALSE,1155.15299999993,6109d7e2b359885223296d05
17318,Central,0,5,2,NA,1800,50,P,R,FALSE,418.796999999322,6109d7e2b359885223296d05
17318,Central,0,5,1,NA,200,200,P,P,TRUE,948.861000000732,6109d7e2b359885223296d05
17318,Central,0,5,1,NA,200,200,R,P,FALSE,1420.04700000002,6109d7e2b359885223296d05
17318,Central,0,5,2,NA,600,200,R,R,TRUE,180.392999999924,6109d7e2b359885223296d05
17318,Central,0,5,3,NA,1000,200,R,P,FALSE,4639.24699999928,6109d7e2b359885223296d05
17318,Central,0,5,3,NA,600,50,R,R,TRUE,898.706000002334,6109d7e2b359885223296d05
17318,Central,0,5,4,NA,1800,200,R,R,TRUE,421.887999999337,6109d7e2b359885223296d05
17318,Central,1,5,3,NA,600,50,R,R,TRUE,799.460999999894,6109d7e2b359885223296d05
17318,Central,2,5,4,NA,1400,50,P,B,FALSE,1089.97499999916,6109d7e2b359885223296d05
17318,Central,3,5,4,NA,1800,400,P,B,FALSE,266.273999999277,6109d7e2b359885223296d05
17318,Central,4,5,4,NA,1000,50,P,B,FALSE,3163.38399999915,6109d7e2b359885223296d05
17318,Central,5,5,4,NA,1400,200,B,R,FALSE,816.000000002328,6109d7e2b359885223296d05
17318,Central,6,5,4,NA,1000,200,P,P,TRUE,1161.21699999995,6109d7e2b359885223296d05
17318,Central,7,5,3,NA,1400,50,R,R,TRUE,662.979000001447,6109d7e2b359885223296d05
17318,Central,8,5,1,NA,1800,50,B,B,TRUE,510.171000000788,6109d7e2b359885223296d05
17318,Central,9,5,1,NA,1000,50,R,P,FALSE,19901.0790000015,6109d7e2b359885223296d05
17318,Central,10,5,1,NA,1400,200,R,R,TRUE,382.794000000693,6109d7e2b359885223296d05
17318,Central,11,5,4,NA,600,50,P,R,FALSE,244.125999999233,6109d7e2b359885223296d05
17318,Central,12,5,3,NA,200,50,P,R,FALSE,824.503999999957,6109d7e2b359885223296d05
17318,Central,13,5,2,NA,200,50,R,P,FALSE,1272.20400000131,6109d7e2b359885223296d05
17318,Central,14,5,1,NA,1400,400,R,R,TRUE,195.140999999363,6109d7e2b359885223296d05
17318,Central,15,5,3,NA,1400,50,P,P,TRUE,641.833000001498,6109d7e2b359885223296d05
17318,Central,16,5,4,NA,200,50,B,R,FALSE,892.727000002284,6109d7e2b359885223296d05
17318,Central,17,5,1,NA,600,400,R,R,TRUE,209.15700000152,6109d7e2b359885223296d05
17318,Central,18,5,2,NA,600,400,P,P,TRUE,294.263000001665,6109d7e2b359885223296d05
17318,Central,19,5,3,NA,200,200,B,B,TRUE,220.851000001654,6109d7e2b359885223296d05
17318,Central,20,5,3,NA,1000,400,R,R,TRUE,221.908999999054,6109d7e2b359885223296d05
17318,Central,21,5,2,NA,1400,400,R,R,TRUE,255.931000000797,6109d7e2b359885223296d05
17318,Central,22,5,3,NA,1000,200,B,P,FALSE,737.385000000708,6109d7e2b359885223296d05
17318,Central,23,5,3,NA,1000,400,B,B,TRUE,742.361000000965,6109d7e2b359885223296d05
17318,Central,24,5,2,NA,1000,50,P,P,TRUE,658.204000001308,6109d7e2b359885223296d05
17318,Central,25,5,2,NA,200,400,B,B,TRUE,299.14600000158,6109d7e2b359885223296d05
17318,Central,26,5,2,NA,600,400,R,R,TRUE,295.32200000016,6109d7e2b359885223296d05
17318,Central,27,5,1,NA,1000,400,B,P,FALSE,100.282000000123,6109d7e2b359885223296d05
17318,Central,28,5,4,NA,1000,50,B,B,TRUE,621.970000000205,6109d7e2b359885223296d05
17318,Central,29,5,4,NA,600,400,B,R,FALSE,790.194000001531,6109d7e2b359885223296d05
17318,Central,30,5,2,NA,1800,200,R,R,TRUE,302.996000002138,6109d7e2b359885223296d05
17318,Central,31,5,4,NA,1000,200,B,P,FALSE,303.483000000007,6109d7e2b359885223296d05
17318,Central,32,5,1,NA,1000,50,B,R,FALSE,622.863000001293,6109d7e2b359885223296d05
17318,Central,33,5,1,NA,1800,400,P,B,FALSE,493.134999999311,6109d7e2b359885223296d05
17318,Central,34,5,1,NA,600,50,R,R,TRUE,1289.54799999949,6109d7e2b359885223296d05
17318,Central,35,5,1,NA,600,400,B,P,FALSE,158.031999999192,6109d7e2b359885223296d05
17318,Central,36,5,3,NA,1800,50,P,P,TRUE,474.570000001695,6109d7e2b359885223296d05
17318,Central,37,5,2,NA,600,50,R,B,FALSE,454.152000001632,6109d7e2b359885223296d05
17318,Central,38,5,3,NA,1000,400,P,P,TRUE,21.7500000023283,6109d7e2b359885223296d05
17318,Central,39,5,2,NA,1400,400,B,R,FALSE,555.41400000127,6109d7e2b359885223296d05
17318,Central,40,5,4,NA,1400,400,R,P,FALSE,169.299999999348,6109d7e2b359885223296d05
17318,Central,41,5,1,NA,200,50,P,B,FALSE,494.041999999434,6109d7e2b359885223296d05
17318,Central,42,5,2,NA,1800,400,B,P,FALSE,631.074000002351,6109d7e2b359885223296d05
17318,Central,43,5,3,NA,200,400,P,P,TRUE,723.947999999858,6109d7e2b359885223296d05
17318,Central,44,5,3,NA,600,400,R,R,TRUE,153.599000000861,6109d7e2b359885223296d05
17318,Central,45,5,3,NA,200,400,B,P,FALSE,814.888999999966,6109d7e2b359885223296d05
17318,Central,46,5,4,NA,1800,50,B,R,FALSE,729.353000000585,6109d7e2b359885223296d05
17318,Central,47,5,1,NA,1000,400,R,P,FALSE,851.207000002265,6109d7e2b359885223296d05
17318,Central,48,5,3,NA,1800,200,R,P,FALSE,922.745000001509,6109d7e2b359885223296d05
17318,Central,49,5,4,NA,200,50,P,B,FALSE,881.317000002135,6109d7e2b359885223296d05
17318,Central,50,5,1,NA,200,400,R,R,TRUE,236.920000000857,6109d7e2b359885223296d05
17318,Central,51,5,4,NA,1800,50,P,P,TRUE,1390.5959999999,6109d7e2b359885223296d05
17318,Central,52,5,4,NA,1000,200,R,R,TRUE,185.425999999978,6109d7e2b359885223296d05
17318,Central,53,5,4,NA,1800,50,R,R,TRUE,2463.3059999994,6109d7e2b359885223296d05
17318,Central,54,5,4,NA,600,50,B,P,FALSE,1840.12199999997,6109d7e2b359885223296d05
17318,Central,55,5,3,NA,600,200,R,R,TRUE,155.620000000112,6109d7e2b359885223296d05
17318,Central,56,5,2,NA,200,200,R,R,TRUE,4206.7620000001,6109d7e2b359885223296d05
17318,Central,57,5,1,NA,1400,200,P,P,TRUE,1507.12000000244,6109d7e2b359885223296d05
17318,Central,58,5,1,NA,600,200,R,R,TRUE,1047.52100000205,6109d7e2b359885223296d05
17318,Central,59,5,4,NA,1800,200,B,R,FALSE,907.035000002012,6109d7e2b359885223296d05
17318,Central,60,5,2,NA,1000,50,B,P,FALSE,1185.23700000066,6109d7e2b359885223296d05
17318,Central,61,5,1,NA,200,50,B,B,TRUE,816.340000002179,6109d7e2b359885223296d05
17318,Central,62,5,1,NA,200,400,P,P,TRUE,944.753999999259,6109d7e2b359885223296d05
17318,Central,63,5,3,NA,1400,400,B,R,FALSE,1291.35600000061,6109d7e2b359885223296d05
17318,Central,64,5,1,NA,600,200,B,R,FALSE,1178.13200000161,6109d7e2b359885223296d05
17318,Central,65,5,1,NA,600,200,P,P,TRUE,927.936000001617,6109d7e2b359885223296d05
17318,Central,66,5,2,NA,1400,50,B,B,TRUE,789.82200000016,6109d7e2b359885223296d05
17318,Central,67,5,1,NA,1000,200,R,B,FALSE,548.550000002142,6109d7e2b359885223296d05
17318,Central,68,5,4,NA,200,200,P,B,FALSE,609.38000000082,6109d7e2b359885223296d05
17318,Central,69,5,2,NA,600,200,P,B,FALSE,1716.99400000088,6109d7e2b359885223296d05
17318,Central,70,5,3,NA,1800,50,R,P,FALSE,1960.40600000136,6109d7e2b359885223296d05
17318,Central,71,5,2,NA,200,50,B,R,FALSE,836.151999999303,6109d7e2b359885223296d05
17318,Central,72,5,3,NA,600,400,P,R,FALSE,284.384000000544,6109d7e2b359885223296d05
17318,Central,73,5,4,NA,200,50,R,R,TRUE,489.336000002455,6109d7e2b359885223296d05
17318,Central,74,5,4,NA,600,50,R,B,FALSE,866.606000002008,6109d7e2b359885223296d05
17318,Central,75,5,3,NA,1800,400,P,P,TRUE,322.38599999994,6109d7e2b359885223296d05
17318,Central,76,5,1,NA,600,50,P,R,FALSE,347.550000002142,6109d7e2b359885223296d05
17318,Central,77,5,3,NA,600,50,P,P,TRUE,586.257000002079,6109d7e2b359885223296d05
17318,Central,78,5,3,NA,600,50,B,B,TRUE,833.631000000052,6109d7e2b359885223296d05
17318,Central,79,5,4,NA,600,400,R,B,FALSE,297.29499999946,6109d7e2b359885223296d05
17318,Central,80,5,3,NA,1000,50,R,B,FALSE,982.655999999028,6109d7e2b359885223296d05
17318,Central,81,5,2,NA,200,200,B,R,FALSE,415.702000000514,6109d7e2b359885223296d05
17318,Central,82,5,1,NA,1400,400,P,P,TRUE,498.91599999927,6109d7e2b359885223296d05
17318,Central,83,5,4,NA,1400,200,P,R,FALSE,511.246000002138,6109d7e2b359885223296d05
17318,Central,84,5,1,NA,200,200,P,B,FALSE,641.708000001498,6109d7e2b359885223296d05
17318,Central,85,5,3,NA,1400,200,B,B,TRUE,722.522000001278,6109d7e2b359885223296d05
17318,Central,86,5,3,NA,1400,400,R,R,TRUE,250.183000000194,6109d7e2b359885223296d05
17318,Central,87,5,1,NA,1000,200,B,P,FALSE,385.964999999851,6109d7e2b359885223296d05
17318,Central,88,5,2,NA,1800,50,R,B,FALSE,1431.87900000159,6109d7e2b359885223296d05
17318,Central,89,5,3,NA,200,50,R,R,TRUE,800.637000002433,6109d7e2b359885223296d05
17318,Central,90,5,4,NA,600,200,R,B,FALSE,588.608000000007,6109d7e2b359885223296d05
17318,Central,91,5,1,NA,1400,400,B,R,FALSE,13.5409999992698,6109d7e2b359885223296d05
17318,Central,92,5,1,NA,600,400,P,R,FALSE,253.03900000127,6109d7e2b359885223296d05
17318,Central,93,5,2,NA,1400,400,P,R,FALSE,553.21300000092,6109d7e2b359885223296d05
17318,Central,94,5,1,NA,1000,400,P,P,TRUE,732.015000000596,6109d7e2b359885223296d05
17318,Central,95,5,1,NA,600,50,B,B,TRUE,620.001999999397,6109d7e2b359885223296d05
17318,Central,96,5,2,NA,200,50,P,R,FALSE,478.1940000006,6109d7e2b359885223296d05
17318,Central,97,5,1,NA,1400,50,P,R,FALSE,434.162000000942,6109d7e2b359885223296d05
17318,Central,98,5,4,NA,1800,400,B,B,TRUE,615.420000002254,6109d7e2b359885223296d05
17318,Central,99,5,3,NA,1800,400,R,R,TRUE,1033.18999999994,6109d7e2b359885223296d05
17318,Central,100,5,1,NA,200,200,R,B,FALSE,1211.33999999939,6109d7e2b359885223296d05
17318,Central,101,5,4,NA,1000,400,R,R,TRUE,1711.04400000069,6109d7e2b359885223296d05
17318,Central,102,5,1,NA,200,50,R,P,FALSE,400.379999999888,6109d7e2b359885223296d05
17318,Central,103,5,4,NA,200,400,P,P,TRUE,125.446000000928,6109d7e2b359885223296d05
17318,Central,104,5,1,NA,1800,400,R,R,TRUE,622.283999999985,6109d7e2b359885223296d05
17318,Central,105,5,1,NA,1800,200,B,B,TRUE,1025.31399999931,6109d7e2b359885223296d05
17318,Central,106,5,3,NA,1000,50,B,B,TRUE,533.35400000168,6109d7e2b359885223296d05
17318,Central,107,5,1,NA,1000,200,P,P,TRUE,872.888999999035,6109d7e2b359885223296d05
17318,Central,108,5,4,NA,1800,400,R,P,FALSE,1817.96900000144,6109d7e2b359885223296d05
17318,Central,109,5,3,NA,600,200,P,P,TRUE,906.199000000022,6109d7e2b359885223296d05
17318,Central,110,5,3,NA,1000,50,P,R,FALSE,347.651999999303,6109d7e2b359885223296d05
17318,Central,111,5,3,NA,1400,400,P,R,FALSE,770.662000002339,6109d7e2b359885223296d05
17318,Central,112,5,1,NA,200,200,B,P,FALSE,1127.63400000148,6109d7e2b359885223296d05
17318,Central,113,5,4,NA,1400,200,R,P,FALSE,860.420999999158,6109d7e2b359885223296d05
17318,Central,114,5,4,NA,1800,200,P,P,TRUE,384.827000001445,6109d7e2b359885223296d05
17318,Central,115,5,1,NA,200,400,B,B,TRUE,383.057000002358,6109d7e2b359885223296d05
17318,Central,116,5,2,NA,1800,200,B,R,FALSE,403.093000000808,6109d7e2b359885223296d05
17318,Central,117,5,4,NA,1400,400,B,P,FALSE,837.905000000726,6109d7e2b359885223296d05
17318,Central,118,5,3,NA,200,50,B,B,TRUE,445.807000001427,6109d7e2b359885223296d05
17318,Central,119,5,1,NA,1800,200,R,B,FALSE,1965.23200000077,6109d7e2b359885223296d05
17318,Central,120,5,4,NA,200,200,B,R,FALSE,295.184000001289,6109d7e2b359885223296d05
17318,Central,121,5,2,NA,600,50,P,R,FALSE,269.280000001658,6109d7e2b359885223296d05
17318,Central,122,5,2,NA,1000,50,R,R,TRUE,998.845000001602,6109d7e2b359885223296d05
17318,Central,123,5,2,NA,600,200,R,R,TRUE,164.175000000745,6109d7e2b359885223296d05
17318,Central,124,5,2,NA,1000,400,B,P,FALSE,1049.69499999937,6109d7e2b359885223296d05
17318,Central,125,5,2,NA,1000,200,B,R,FALSE,507.199000000022,6109d7e2b359885223296d05
17318,Central,126,5,2,NA,1400,200,B,P,FALSE,468.807000000961,6109d7e2b359885223296d05
17318,Central,127,5,4,NA,200,400,B,B,TRUE,335.209000001661,6109d7e2b359885223296d05
17318,Central,128,5,2,NA,1800,400,P,R,FALSE,453.201999999117,6109d7e2b359885223296d05
17318,Central,129,5,3,NA,200,200,P,B,FALSE,860.662000002339,6109d7e2b359885223296d05
17318,Central,130,5,3,NA,1000,200,R,R,TRUE,873.502000001259,6109d7e2b359885223296d05
17318,Central,131,5,2,NA,1800,400,R,P,FALSE,232.94800000079,6109d7e2b359885223296d05
17318,Central,132,5,4,NA,1000,50,R,P,FALSE,467.589999999851,6109d7e2b359885223296d05
17318,Central,133,5,3,NA,200,400,R,B,FALSE,274.958000001498,6109d7e2b359885223296d05
17318,Central,134,5,3,NA,1400,50,B,P,FALSE,703.183999999426,6109d7e2b359885223296d05
17318,Central,135,5,2,NA,1400,50,R,P,FALSE,2044.66799999913,6109d7e2b359885223296d05
17318,Central,136,5,2,NA,600,200,B,P,FALSE,463.305999999866,6109d7e2b359885223296d05
17318,Central,137,5,1,NA,1400,200,B,R,FALSE,421.18000000203,6109d7e2b359885223296d05
17318,Central,138,5,1,NA,1800,200,P,R,FALSE,351.490000000689,6109d7e2b359885223296d05
17318,Central,139,5,2,NA,600,50,B,B,TRUE,439.888000001665,6109d7e2b359885223296d05
17318,Central,140,5,4,NA,600,200,P,P,TRUE,760.996000001673,6109d7e2b359885223296d05
17318,Central,141,5,1,NA,1400,50,R,R,TRUE,719.964000000153,6109d7e2b359885223296d05
17318,Central,142,5,2,NA,1800,200,P,P,TRUE,276.698000002187,6109d7e2b359885223296d05
17318,Central,143,5,4,NA,1000,400,B,R,FALSE,468.156000002287,6109d7e2b359885223296d05
17318,Central,144,5,2,NA,1000,400,P,P,TRUE,284.467000002041,6109d7e2b359885223296d05
17318,Central,145,5,3,NA,1400,200,R,P,FALSE,772.032999999821,6109d7e2b359885223296d05
17318,Central,146,5,2,NA,1000,200,P,R,FALSE,1558.33699999982,6109d7e2b359885223296d05
17318,Central,147,5,3,NA,1800,200,P,B,FALSE,31.4360000020824,6109d7e2b359885223296d05
17318,Central,148,5,2,NA,1000,400,R,P,FALSE,222.41800000146,6109d7e2b359885223296d05
17318,Central,149,5,1,NA,1800,400,B,B,TRUE,1857.02500000084,6109d7e2b359885223296d05
17318,Central,150,5,2,NA,200,400,R,R,TRUE,56.0469999997877,6109d7e2b359885223296d05
17318,Central,151,5,2,NA,200,400,P,P,TRUE,236.231000001542,6109d7e2b359885223296d05
17318,Central,152,5,1,NA,1000,50,P,P,TRUE,602.572999999858,6109d7e2b359885223296d05
17318,Central,153,5,2,NA,200,200,P,P,TRUE,195.154000002425,6109d7e2b359885223296d05
17318,Central,154,5,4,NA,200,200,R,R,TRUE,529.36999999918,6109d7e2b359885223296d05
17318,Central,155,5,4,NA,1400,50,R,P,FALSE,552.339999999385,6109d7e2b359885223296d05
17318,Central,156,5,2,NA,1800,50,B,B,TRUE,364.394000001717,6109d7e2b359885223296d05
17318,Central,157,5,4,NA,600,200,B,P,FALSE,769.28699999908,6109d7e2b359885223296d05
17318,Central,158,5,2,NA,1400,200,P,P,TRUE,1517.83900000155,6109d7e2b359885223296d05
17318,Central,159,5,3,NA,1800,200,B,R,FALSE,81.5599999991246,6109d7e2b359885223296d05
17318,Central,160,5,1,NA,1800,50,R,P,FALSE,952.527999999467,6109d7e2b359885223296d05
17318,Central,161,5,3,NA,1400,200,P,B,FALSE,1070.42200000165,6109d7e2b359885223296d05
17318,Central,162,5,2,NA,1400,200,R,R,TRUE,318.530999999028,6109d7e2b359885223296d05
17318,Central,163,5,3,NA,600,400,B,P,FALSE,666.642999999225,6109d7e2b359885223296d05
17318,Central,164,5,1,NA,1400,50,B,R,FALSE,358.819000002462,6109d7e2b359885223296d05
17318,Central,165,5,1,NA,1800,50,P,P,TRUE,1209.4189999993,6109d7e2b359885223296d05
17318,Central,166,5,4,NA,1000,400,P,P,TRUE,1127.11500000209,6109d7e2b359885223296d05
17318,Central,167,5,4,NA,200,400,R,R,TRUE,185.743000002112,6109d7e2b359885223296d05
17318,Central,168,5,3,NA,1800,400,B,R,FALSE,246.348000000231,6109d7e2b359885223296d05
17318,Central,169,5,3,NA,1000,200,P,P,TRUE,921.829999999143,6109d7e2b359885223296d05
17318,Central,170,5,3,NA,200,200,R,B,FALSE,216.941999999341,6109d7e2b359885223296d05
17318,Central,171,5,4,NA,1800,200,R,B,FALSE,578.255999999121,6109d7e2b359885223296d05
17318,Central,172,5,3,NA,1800,50,B,B,TRUE,987.115000002086,6109d7e2b359885223296d05
17318,Central,173,5,4,NA,1400,400,P,B,FALSE,398.651000001468,6109d7e2b359885223296d05
17318,Central,174,5,2,NA,1400,50,P,P,TRUE,1565.33700000169,6109d7e2b359885223296d05
17318,Central,175,5,3,NA,600,200,B,R,FALSE,1490.05700000003,6109d7e2b359885223296d05
17318,Central,176,5,4,NA,1400,50,B,P,FALSE,1037.86500000069,6109d7e2b359885223296d05
17318,Central,177,5,2,NA,600,400,B,R,FALSE,399.378000000957,6109d7e2b359885223296d05
17318,Central,178,5,4,NA,600,400,P,P,TRUE,990.057999999262,6109d7e2b359885223296d05
17318,Central,179,5,2,NA,1000,200,R,R,TRUE,643.570000002161,6109d7e2b359885223296d05
17318,Central,180,5,2,NA,1800,50,P,B,FALSE,211.869000002276,6109d7e2b359885223296d05
17317,Central,0,5,1,NA,1800,200,B,B,TRUE,6224.77000004769,610bf4fc7cf7b83defec82df
17317,Central,0,5,1,NA,200,400,R,R,TRUE,3141.0049999523,610bf4fc7cf7b83defec82df
17317,Central,0,5,1,NA,1400,200,B,B,TRUE,5476.03399995231,610bf4fc7cf7b83defec82df
17317,Central,0,5,1,NA,200,50,B,R,FALSE,22168.7650000954,610bf4fc7cf7b83defec82df
17317,Central,0,5,4,NA,600,50,R,B,FALSE,2052.48699995229,610bf4fc7cf7b83defec82df
17317,Central,0,5,1,NA,1800,400,B,R,FALSE,2841.84200004768,610bf4fc7cf7b83defec82df
17317,Central,0,5,2,NA,200,50,R,P,FALSE,18580.412000143,610bf4fc7cf7b83defec82df
17317,Central,0,5,4,NA,1000,400,P,P,TRUE,4161.24300009536,610bf4fc7cf7b83defec82df
17317,Central,0,5,3,NA,1400,400,B,R,FALSE,3578.03600004769,610bf4fc7cf7b83defec82df
17317,Central,0,5,4,NA,1800,400,R,R,TRUE,1889.61200009537,610bf4fc7cf7b83defec82df
17317,Central,1,5,2,NA,1800,200,R,P,FALSE,1646.13900014304,610bf4fc7cf7b83defec82df
17317,Central,2,5,2,NA,1400,400,P,R,FALSE,1208.28600009537,610bf4fc7cf7b83defec82df
17317,Central,3,5,4,NA,1000,50,P,P,TRUE,1380.06699999998,610bf4fc7cf7b83defec82df
17317,Central,4,5,4,NA,1000,200,P,P,TRUE,921.155000000028,610bf4fc7cf7b83defec82df
17317,Central,5,5,1,NA,200,200,B,R,FALSE,3863.60400004766,610bf4fc7cf7b83defec82df
17317,Central,6,5,1,NA,1000,400,B,B,TRUE,787.194000143034,610bf4fc7cf7b83defec82df
17317,Central,7,5,3,NA,600,200,P,B,FALSE,879.453000095382,610bf4fc7cf7b83defec82df
17317,Central,8,5,3,NA,600,200,B,R,FALSE,1677.04299995233,610bf4fc7cf7b83defec82df
17317,Central,9,5,2,NA,1800,400,B,B,TRUE,2197.41300009534,610bf4fc7cf7b83defec82df
17317,Central,10,5,4,NA,600,50,B,P,FALSE,9451.62400014303,610bf4fc7cf7b83defec82df
17317,Central,11,5,2,NA,1400,50,P,P,TRUE,11019.081,610bf4fc7cf7b83defec82df
17317,Central,12,5,1,NA,1800,400,B,P,FALSE,9926.67000004766,610bf4fc7cf7b83defec82df
17317,Central,13,5,2,NA,1400,200,B,B,TRUE,2207.28299995232,610bf4fc7cf7b83defec82df
17317,Central,14,5,1,NA,1800,50,B,B,TRUE,23921.2450001431,610bf4fc7cf7b83defec82df
17317,Central,15,5,1,NA,200,400,P,R,FALSE,2186.52700004767,610bf4fc7cf7b83defec82df
17317,Central,16,5,1,NA,1800,50,P,B,FALSE,1582.78200000001,610bf4fc7cf7b83defec82df
17317,Central,17,5,2,NA,600,400,R,P,FALSE,1543.83500000002,610bf4fc7cf7b83defec82df
17317,Central,18,5,1,NA,600,400,R,B,FALSE,3060.88799999998,610bf4fc7cf7b83defec82df
17317,Central,19,5,3,NA,200,200,B,R,FALSE,1506.34500009537,610bf4fc7cf7b83defec82df
17317,Central,20,5,4,NA,1400,400,P,P,TRUE,1411.77800009539,610bf4fc7cf7b83defec82df
17317,Central,21,5,3,NA,600,400,B,B,TRUE,1919.07500004768,610bf4fc7cf7b83defec82df
17317,Central,22,5,1,NA,1400,200,R,R,TRUE,3271.0550000954,610bf4fc7cf7b83defec82df
17317,Central,23,5,1,NA,1400,200,P,P,TRUE,1242.90700014302,610bf4fc7cf7b83defec82df
17317,Central,24,5,4,NA,200,200,P,B,FALSE,2216.48300014302,610bf4fc7cf7b83defec82df
17317,Central,25,5,1,NA,1000,50,R,B,FALSE,2579.62499995233,610bf4fc7cf7b83defec82df
17317,Central,26,5,3,NA,200,400,R,P,FALSE,1435.68400000001,610bf4fc7cf7b83defec82df
17317,Central,27,5,1,NA,1000,400,R,B,FALSE,1752.93099995237,610bf4fc7cf7b83defec82df
17317,Central,28,5,4,NA,200,400,P,P,TRUE,1670.49100004765,610bf4fc7cf7b83defec82df
17317,Central,29,5,2,NA,1000,50,P,P,TRUE,1463.7039999523,610bf4fc7cf7b83defec82df
17317,Central,30,5,1,NA,600,50,R,B,FALSE,1738.17799999996,610bf4fc7cf7b83defec82df
17317,Central,31,5,2,NA,1400,50,B,R,FALSE,1741.59400009539,610bf4fc7cf7b83defec82df
17317,Central,32,5,3,NA,1000,400,R,B,FALSE,1857.348,610bf4fc7cf7b83defec82df
